experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-25T16:33:24.414Z,UpdatedHeaterDC,delta_dc=-3.9380000000000095,"{""current_dc"": 0.0, ""delta_dc"": -3.9380000000000095, ""target_temperature"": 26.5, ""latest_temperature"": 30.78}",2026-08-25 22:18:24.414,1374.195833333333
Pulse experiments,pioreactor01,2026-08-25T16:36:45.021Z,UpdatedHeaterDC,delta_dc=-3.907999999999993,"{""current_dc"": 0.0, ""delta_dc"": -3.907999999999993, ""target_temperature"": 26.5, ""latest_temperature"": 30.68}",2026-08-25 22:21:45.021,1374.251666666667
Pulse experiments,pioreactor01,2026-08-25T16:40:04.898Z,UpdatedHeaterDC,delta_dc=-3.503999999999992,"{""current_dc"": 0.0, ""delta_dc"": -3.503999999999992, ""target_temperature"": 26.5, ""latest_temperature"": 30.56}",2026-08-25 22:25:04.898,1374.306944444445
Pulse experiments,pioreactor01,2026-08-25T16:43:24.442Z,UpdatedHeaterDC,delta_dc=-3.264000000000001,"{""current_dc"": 0.0, ""delta_dc"": -3.264000000000001, ""target_temperature"": 26.5, ""latest_temperature"": 30.45}",2026-08-25 22:28:24.442,1374.3625
Pulse experiments,pioreactor01,2026-08-25T16:46:44.403Z,UpdatedHeaterDC,delta_dc=-3.1219999999999994,"{""current_dc"": 0.0, ""delta_dc"": -3.1219999999999994, ""target_temperature"": 26.5, ""latest_temperature"": 30.36}",2026-08-25 22:31:44.403,1374.418055555556
Pulse experiments,pioreactor01,2026-08-25T16:50:04.433Z,UpdatedHeaterDC,delta_dc=-2.7440000000000024,"{""current_dc"": 0.0, ""delta_dc"": -2.7440000000000024, ""target_temperature"": 26.5, ""latest_temperature"": 30.25}",2026-08-25 22:35:04.433,1374.473611111111
Pulse experiments,pioreactor01,2026-08-25T16:53:24.433Z,UpdatedHeaterDC,delta_dc=-2.8180000000000094,"{""current_dc"": 0.0, ""delta_dc"": -2.8180000000000094, ""target_temperature"": 26.5, ""latest_temperature"": 30.19}",2026-08-25 22:38:24.433,1374.529166666667
Pulse experiments,pioreactor01,2026-08-25T16:56:44.435Z,UpdatedHeaterDC,delta_dc=-2.590000000000001,"{""current_dc"": 0.0, ""delta_dc"": -2.590000000000001, ""target_temperature"": 26.5, ""latest_temperature"": 30.12}",2026-08-25 22:41:44.435,1374.584722222222
Pulse experiments,pioreactor01,2026-08-25T17:00:04.414Z,UpdatedHeaterDC,delta_dc=-2.551999999999998,"{""current_dc"": 0.0, ""delta_dc"": -2.551999999999998, ""target_temperature"": 26.5, ""latest_temperature"": 30.07}",2026-08-25 22:45:04.414,1374.640277777778
Pulse experiments,pioreactor01,2026-08-25T17:03:24.412Z,UpdatedHeaterDC,delta_dc=-2.638000000000004,"{""current_dc"": 0.0, ""delta_dc"": -2.638000000000004, ""target_temperature"": 27.6, ""latest_temperature"": 30.05}",2026-08-25 22:48:24.412,1374.695833333333
