experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-02T20:49:10.338Z,UpdatedHeaterDC: delta_dc=2.0360000000000054,app,INFO,temperature_automation,2026-09-03 02:34:10.338,1570.458611111111
Pulse experiments,pioreactor01,2026-09-02T20:52:37.713Z,"features={'previous_heater_dc': 25.39, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [42.75, 41.854166666666664, 41.145833333333336, 40.552083333333336, 40.0, 39.5, 39.125, 38.729166666666664, 38.375, 38.0625, 37.8125, 37.5625, 37.3125, 37.125, 36.9375, 36.760416666666664, 36.625, 36.447916666666664, 36.333333333333336, 36.208333333333336, 36.125]}",app,DEBUG,temperature_automation,2026-09-03 02:37:37.713,1570.516111111111
Pulse experiments,pioreactor01,2026-09-02T20:52:37.786Z,PID output = 1.6160000000000039,app,DEBUG,temperature_automation,2026-09-03 02:37:37.786,1570.516111111111
Pulse experiments,pioreactor01,2026-09-02T20:52:37.789Z,UpdatedHeaterDC: delta_dc=1.6160000000000039,app,INFO,temperature_automation,2026-09-03 02:37:37.789,1570.516111111111
Pulse experiments,pioreactor01,2026-09-02T20:55:51.606Z,"features={'previous_heater_dc': 27.01, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [43.09375, 42.125, 41.395833333333336, 40.75, 40.1875, 39.6875, 39.25, 38.875, 38.5, 38.1875, 37.927083333333336, 37.65625, 37.4375, 37.208333333333336, 37.010416666666664, 36.854166666666664, 36.6875, 36.552083333333336, 36.40625, 36.270833333333336, 36.177083333333336]}",app,DEBUG,temperature_automation,2026-09-03 02:40:51.606,1570.57
Pulse experiments,pioreactor01,2026-09-02T20:55:51.701Z,PID output = -0.21399999999998148,app,DEBUG,temperature_automation,2026-09-03 02:40:51.701,1570.57
Pulse experiments,pioreactor01,2026-09-02T20:55:51.710Z,UpdatedHeaterDC: delta_dc=-0.21399999999998148,app,INFO,temperature_automation,2026-09-03 02:40:51.710,1570.57
Pulse experiments,pioreactor01,2026-09-02T20:59:10.566Z,"features={'previous_heater_dc': 26.8, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [43.125, 42.15625, 41.416666666666664, 40.770833333333336, 40.21875, 39.729166666666664, 39.291666666666664, 38.895833333333336, 38.541666666666664, 38.25, 37.9375, 37.6875, 37.4375, 37.25, 37.0625, 36.875, 36.708333333333336, 36.5625, 36.4375, 36.3125, 36.1875]}",app,DEBUG,temperature_automation,2026-09-03 02:44:10.566,1570.625277777778
Pulse experiments,pioreactor01,2026-09-02T20:59:10.642Z,PID output = -0.4539999999999892,app,DEBUG,temperature_automation,2026-09-03 02:44:10.642,1570.625277777778
Pulse experiments,pioreactor01,2026-09-02T20:59:10.649Z,UpdatedHeaterDC: delta_dc=-0.4539999999999892,app,INFO,temperature_automation,2026-09-03 02:44:10.649,1570.625277777778
Pulse experiments,pioreactor01,2026-09-02T21:02:32.636Z,"features={'previous_heater_dc': 26.35, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [43.0, 42.0625, 41.333333333333336, 40.6875, 40.135416666666664, 39.6875, 39.239583333333336, 38.864583333333336, 38.5, 38.1875, 37.9375, 37.677083333333336, 37.4375, 37.239583333333336, 37.020833333333336, 36.875, 36.6875, 36.5625, 36.4375, 36.3125, 36.1875]}",app,DEBUG,temperature_automation,2026-09-03 02:47:32.636,1570.681388888889
Pulse experiments,pioreactor01,2026-09-02T21:02:32.717Z,PID output = -0.09200000000001438,app,DEBUG,temperature_automation,2026-09-03 02:47:32.717,1570.681388888889
Pulse experiments,pioreactor01,2026-09-02T21:02:32.723Z,UpdatedHeaterDC: delta_dc=-0.09200000000001438,app,INFO,temperature_automation,2026-09-03 02:47:32.723,1570.681388888889
Pulse experiments,pioreactor01,2026-09-02T21:05:55.191Z,"features={'previous_heater_dc': 26.26, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [43.125, 42.145833333333336, 41.4375, 40.802083333333336, 40.25, 39.75, 39.3125, 38.9375, 38.5625, 38.25, 38.0, 37.729166666666664, 37.5, 37.270833333333336, 37.072916666666664, 36.90625, 36.75, 36.625, 36.4375, 36.34375, 36.21875]}",app,DEBUG,temperature_automation,2026-09-03 02:50:55.191,1570.737777777778
Pulse experiments,pioreactor01,2026-09-02T21:05:55.281Z,PID output = -0.43200000000001637,app,DEBUG,temperature_automation,2026-09-03 02:50:55.281,1570.737777777778
Pulse experiments,pioreactor01,2026-09-02T21:05:55.288Z,UpdatedHeaterDC: delta_dc=-0.43200000000001637,app,INFO,temperature_automation,2026-09-03 02:50:55.288,1570.737777777778
