1,676,448,325,672,442,321,670,698,706,709,471,340,270,667,441,320,256,662,696,703,709,474,342,676,701,707,709,711,479,690,457,684,446,684,454,328,674,443,678,443
1,675,449,325,671,444,320,670,698,706,708,472,341,270,666,442,320,257,661,693,704,707,475,343,675,701,707,709,711,468,689,458,684,448,683,454,329,673,444,683,446
1,676,437,319,669,445,320,668,697,706,708,474,346,271,666,443,320,259,661,695,704,707,464,339,674,701,707,709,711,469,689,459,687,452,683,457,330,672,446,682,448
1,676,438,319,669,431,315,668,697,705,708,474,343,271,665,430,314,253,659,695,704,707,466,338,674,700,707,710,711,470,688,460,686,453,683,445,324,671,446,681,449
0,292,669,698,465,686,704,469,339,268,228,662,696,704,471,687,704,707,466,338,268,227,661,696,463,335,263,225,201,654,430,678,441,679,451,682,702,468,687,451,683
1,693,456,330,675,440,321,669,698,705,709,466,339,268,669,435,318,255,663,696,704,708,469,340,677,702,707,710,710,473,688,449,684,455,685,450,327,670,435,679,450
0,290,666,696,456,683,703,456,333,265,225,661,696,704,462,686,702,708,468,339,269,227,659,695,454,330,261,224,199,653,430,677,442,679,440,680,701,457,685,454,682
1,693,458,332,674,444,322,671,699,706,709,469,339,270,667,438,319,256,663,696,704,708,471,341,676,702,708,710,711,476,689,456,684,458,685,453,328,674,441,680,441
0,288,665,697,458,683,702,462,335,266,226,659,695,704,464,686,704,708,471,341,270,228,659,696,457,331,264,224,200,651,418,675,445,681,445,680,701,460,685,456,685
0,386,676,701,462,684,704,465,337,267,226,659,695,702,466,685,703,709,473,343,271,227,659,696,458,333,264,223,200,656,423,676,446,681,447,680,701,462,689,444,683
0,385,679,701,465,685,703,466,338,267,226,659,695,704,468,685,704,708,474,342,270,228,663,696,461,334,265,224,200,656,425,675,435,679,447,680,701,463,684,446,683
0,386,679,701,466,688,704,468,344,267,226,658,695,704,469,688,705,709,477,344,272,229,663,697,462,335,263,225,201,656,426,674,436,679,448,684,702,465,684,447,683
0,388,680,701,468,687,704,469,339,269,227,658,695,704,470,688,702,709,465,339,267,227,661,697,463,335,266,225,200,655,428,675,437,680,448,683,702,467,687,450,683
0,389,679,700,457,686,703,470,340,268,227,662,697,705,461,687,704,708,467,339,269,227,662,697,453,328,262,224,199,654,429,678,442,680,452,682,702,468,687,453,683
1,694,457,331,675,441,301,672,710,706,709,467,339,269,668,437,318,255,664,696,704,708,470,340,678,701,707,710,711,474,687,451,685,455,686,453,327,674,439,680,452
0,293,667,698,456,684,703,460,334,265,225,660,695,704,463,686,704,708,470,340,269,227,660,696,455,330,263,224,200,653,417,676,442,678,441,680,701,458,685,454,685
0,384,675,701,447,684,704,462,335,267,226,660,697,704,464,684,704,708,472,341,270,219,660,695,456,331,264,214,200,653,419,675,444,681,444,681,700,460,685,459,686
1,693,461,335,673,445,323,671,699,706,709,471,341,270,667,440,320,257,661,696,704,709,474,342,676,701,704,710,711,479,691,458,684,447,683,454,329,672,442,679,442
1,675,436,318,670,441,321,669,698,705,708,472,342,270,667,442,321,256,661,695,705,708,464,337,675,701,707,710,710,468,689,457,687,450,683,456,330,673,445,682,447
1,675,436,319,669,431,314,668,697,705,708,475,343,271,666,429,313,254,659,695,704,707,465,337,674,700,707,709,711,469,689,459,687,452,684,444,323,671,445,682,448
1,675,439,320,668,432,315,667,697,705,708,475,343,271,665,430,314,254,663,695,704,708,466,338,674,701,707,709,710,471,688,458,686,453,683,445,324,671,433,680,448
1,678,442,322,668,433,315,668,696,705,708,465,338,267,664,431,314,253,663,695,704,707,467,339,673,701,707,709,711,472,688,449,685,455,682,446,325,670,434,681,451
0,291,667,697,454,683,702,470,340,268,228,661,696,704,461,686,704,707,468,339,268,227,661,696,453,329,262,223,199,653,428,677,442,679,440,680,701,464,686,454,682
0,380,674,701,459,685,703,460,335,266,226,660,696,705,452,685,704,708,469,340,269,226,660,696,455,331,263,224,199,652,417,676,442,678,440,680,701,457,685,453,681
0,381,676,700,460,684,704,462,336,266,226,659,696,704,465,686,704,708,471,342,270,226,659,695,455,330,264,223,199,652,417,676,444,682,444,681,701,460,685,455,685
0,384,676,700,462,685,704,463,336,267,226,659,697,704,465,685,703,708,472,342,270,227,659,695,456,331,265,224,200,652,420,675,445,681,445,681,702,461,685,457,685
0,386,676,700,463,684,703,465,337,266,225,659,691,704,467,686,712,708,474,343,271,228,659,695,458,333,265,224,198,657,424,675,447,681,446,680,703,463,685,445,683
0,386,679,701,465,684,704,466,338,267,227,659,695,704,468,685,704,709,475,343,270,229,663,697,461,334,265,225,201,656,426,675,436,680,447,680,701,464,684,446,683
1,691,452,329,671,434,316,669,698,704,709,476,342,271,666,431,316,253,664,704,705,708,467,339,674,701,708,709,715,471,688,460,687,453,683,444,324,665,432,681,448
0,291,668,698,464,686,703,469,338,268,227,662,696,704,471,688,704,708,466,339,268,227,661,696,463,335,266,225,200,656,428,678,441,680,450,681,703,468,687,452,683
0,379,677,700,457,685,703,471,340,269,228,662,696,705,461,687,704,709,467,339,268,227,661,696,453,328,262,223,199,653,429,678,442,679,439,681,701,468,687,453,682
1,698,457,332,675,442,322,671,699,706,708,467,339,269,669,436,326,256,662,696,704,708,470,340,676,701,707,710,711,475,687,452,684,457,686,451,328,675,440,680,452
1,677,447,324,671,440,319,671,698,705,708,468,340,269,667,438,319,255,662,696,704,707,471,341,676,704,707,709,711,476,690,455,684,458,685,453,328,673,441,679,440
0,287,665,697,457,683,702,462,335,266,226,658,695,704,465,685,704,708,471,342,270,228,658,695,457,331,264,223,200,652,418,675,444,681,445,681,701,460,685,456,684
