experiment,pioreactor_unit,timestamp,temperature_c,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-24T03:19:17.258Z,28.86,2026-08-24 09:04:17.258,1336.960555555556
Pulse experiments,pioreactor01,2026-08-24T03:22:37.292Z,29.17,2026-08-24 09:07:37.292,1337.016111111111
Pulse experiments,pioreactor01,2026-08-24T03:25:57.295Z,29.33,2026-08-24 09:10:57.295,1337.071666666667
Pulse experiments,pioreactor01,2026-08-24T03:29:17.296Z,28.91,2026-08-24 09:14:17.296,1337.127222222222
Pulse experiments,pioreactor01,2026-08-24T03:32:37.300Z,28.98,2026-08-24 09:17:37.300,1337.182777777778
Pulse experiments,pioreactor01,2026-08-24T03:35:57.286Z,29.17,2026-08-24 09:20:57.286,1337.238333333333
Pulse experiments,pioreactor01,2026-08-24T03:39:17.261Z,29.16,2026-08-24 09:24:17.261,1337.293888888889
Pulse experiments,pioreactor01,2026-08-24T03:42:37.277Z,28.9,2026-08-24 09:27:37.277,1337.349444444445
Pulse experiments,pioreactor01,2026-08-24T03:45:57.282Z,29.03,2026-08-24 09:30:57.282,1337.405
Pulse experiments,pioreactor01,2026-08-24T03:49:17.273Z,28.9,2026-08-24 09:34:17.273,1337.460555555556
Pulse experiments,pioreactor01,2026-08-24T03:52:37.294Z,29.16,2026-08-24 09:37:37.294,1337.516111111111
Pulse experiments,pioreactor01,2026-08-24T03:55:57.276Z,28.87,2026-08-24 09:40:57.276,1337.571666666667
Pulse experiments,pioreactor01,2026-08-24T03:59:17.275Z,28.96,2026-08-24 09:44:17.275,1337.627222222222
Pulse experiments,pioreactor01,2026-08-24T04:02:37.294Z,29.09,2026-08-24 09:47:37.294,1337.682777777778
Pulse experiments,pioreactor01,2026-08-24T04:05:57.281Z,28.78,2026-08-24 09:50:57.281,1337.738333333333
Pulse experiments,pioreactor01,2026-08-24T04:09:17.298Z,28.93,2026-08-24 09:54:17.298,1337.793888888889
Pulse experiments,pioreactor01,2026-08-24T04:12:37.298Z,28.77,2026-08-24 09:57:37.298,1337.849444444445
Pulse experiments,pioreactor01,2026-08-24T04:15:57.285Z,28.86,2026-08-24 10:00:57.285,1337.905
Pulse experiments,pioreactor01,2026-08-24T04:19:17.249Z,28.88,2026-08-24 10:04:17.249,1337.960555555556
Pulse experiments,pioreactor01,2026-08-24T04:22:37.279Z,28.86,2026-08-24 10:07:37.279,1338.016111111111
Pulse experiments,pioreactor01,2026-08-24T04:25:57.288Z,28.91,2026-08-24 10:10:57.288,1338.071666666667
Pulse experiments,pioreactor01,2026-08-24T04:29:17.289Z,28.94,2026-08-24 10:14:17.289,1338.127222222222
Pulse experiments,pioreactor01,2026-08-24T04:32:37.314Z,28.81,2026-08-24 10:17:37.314,1338.182777777778
Pulse experiments,pioreactor01,2026-08-24T04:35:57.305Z,29.16,2026-08-24 10:20:57.305,1338.238333333333
Pulse experiments,pioreactor01,2026-08-24T04:39:17.286Z,28.95,2026-08-24 10:24:17.286,1338.293888888889
Pulse experiments,pioreactor01,2026-08-24T04:42:37.306Z,29.07,2026-08-24 10:27:37.306,1338.349444444445
Pulse experiments,pioreactor01,2026-08-24T04:45:57.277Z,29.22,2026-08-24 10:30:57.277,1338.405
Pulse experiments,pioreactor01,2026-08-24T04:49:17.315Z,29.11,2026-08-24 10:34:17.315,1338.460555555556
Pulse experiments,pioreactor01,2026-08-24T04:52:37.285Z,29.15,2026-08-24 10:37:37.285,1338.516111111111
Pulse experiments,pioreactor01,2026-08-24T04:55:57.307Z,29.05,2026-08-24 10:40:57.307,1338.571666666667
Pulse experiments,pioreactor01,2026-08-24T04:59:17.316Z,29.3,2026-08-24 10:44:17.316,1338.627222222222
Pulse experiments,pioreactor01,2026-08-24T05:02:37.288Z,29.15,2026-08-24 10:47:37.288,1338.682777777778
Pulse experiments,pioreactor01,2026-08-24T05:05:57.272Z,29.19,2026-08-24 10:50:57.272,1338.738333333333
Pulse experiments,pioreactor01,2026-08-24T05:09:17.379Z,29.05,2026-08-24 10:54:17.379,1338.793888888889
Pulse experiments,pioreactor01,2026-08-24T05:12:37.275Z,29.14,2026-08-24 10:57:37.275,1338.849444444445
Pulse experiments,pioreactor01,2026-08-24T05:15:57.285Z,28.69,2026-08-24 11:00:57.285,1338.905
Pulse experiments,pioreactor01,2026-08-24T05:19:17.308Z,28.78,2026-08-24 11:04:17.308,1338.960555555556
Pulse experiments,pioreactor01,2026-08-24T05:22:37.253Z,28.62,2026-08-24 11:07:37.253,1339.016111111111
Pulse experiments,pioreactor01,2026-08-24T05:25:57.285Z,28.75,2026-08-24 11:10:57.285,1339.071666666667
Pulse experiments,pioreactor01,2026-08-24T05:29:17.285Z,28.64,2026-08-24 11:14:17.285,1339.127222222222
Pulse experiments,pioreactor01,2026-08-24T05:32:37.277Z,28.63,2026-08-24 11:17:37.277,1339.182777777778
Pulse experiments,pioreactor01,2026-08-24T05:35:57.292Z,28.63,2026-08-24 11:20:57.292,1339.238333333333
Pulse experiments,pioreactor01,2026-08-24T05:39:17.294Z,28.98,2026-08-24 11:24:17.294,1339.293888888889
Pulse experiments,pioreactor01,2026-08-24T05:42:37.285Z,28.97,2026-08-24 11:27:37.285,1339.349444444445
Pulse experiments,pioreactor01,2026-08-24T05:45:57.363Z,28.85,2026-08-24 11:30:57.363,1339.405
Pulse experiments,pioreactor01,2026-08-24T05:49:17.299Z,28.98,2026-08-24 11:34:17.299,1339.460555555556
Pulse experiments,pioreactor01,2026-08-24T05:52:37.298Z,29.01,2026-08-24 11:37:37.298,1339.516111111111
Pulse experiments,pioreactor01,2026-08-24T05:55:57.289Z,29.25,2026-08-24 11:40:57.289,1339.571666666667
Pulse experiments,pioreactor01,2026-08-24T05:59:17.311Z,29.28,2026-08-24 11:44:17.311,1339.627222222222
Pulse experiments,pioreactor01,2026-08-24T06:02:37.288Z,29.55,2026-08-24 11:47:37.288,1339.682777777778
Pulse experiments,pioreactor01,2026-08-24T06:05:57.302Z,29.41,2026-08-24 11:50:57.302,1339.738333333333
Pulse experiments,pioreactor01,2026-08-24T06:09:17.247Z,29.27,2026-08-24 11:54:17.247,1339.793888888889
Pulse experiments,pioreactor01,2026-08-24T06:12:37.312Z,29.42,2026-08-24 11:57:37.312,1339.849444444445
Pulse experiments,pioreactor01,2026-08-24T06:15:57.280Z,29.12,2026-08-24 12:00:57.280,1339.905
Pulse experiments,pioreactor01,2026-08-24T06:19:17.321Z,29.35,2026-08-24 12:04:17.321,1339.960555555556
Pulse experiments,pioreactor01,2026-08-24T06:22:37.276Z,29.06,2026-08-24 12:07:37.276,1340.016111111111
